cpu_user,cpu_system,cpu_idle,loadavg_1min,loadavg_5min,loadavg_15min,cpu_freq,cpu_temp,mem_total,mem_free,mem_used_pct,swap_total,swap_free,swap_used_pct,disk_read,disk_write,network_rx,network_tx
2.9,1.4,95.6,1.21044921875,0.6826171875,0.328125,525.01125,34.0,33426321408,30218620928,9.6,8589930496,8589930496,0.0,1738132480,169350144,2582236,1239865
0.6,0.3,99.1,1.27392578125,0.70458984375,0.33740234375,462.501625,34.0,33426321408,30211670016,9.6,8589930496,8589930496,0.0,1738132480,169350144,2582660,1242708
3.4,1.4,95.2,1.251953125,0.7099609375,0.34130859375,512.51425,33.0,33426321408,30201516032,9.6,8589930496,8589930496,0.0,1738132480,169571328,2583113,1245408
1.3,0.4,98.4,1.251953125,0.7099609375,0.34130859375,828.358375,33.0,33426321408,30189314048,9.7,8589930496,8589930496,0.0,1738132480,169571328,2583425,1247970
0.6,0.3,99.1,1.31201171875,0.7314453125,0.3505859375,560.438375,34.0,33426321408,30209548288,9.6,8589930496,8589930496,0.0,1738132480,169645056,2583915,1250943
2.4,1.5,95.9,1.31201171875,0.7314453125,0.3505859375,450.00225,33.0,33426321408,30182879232,9.7,8589930496,8589930496,0.0,1738132480,169780224,2584343,1253788
0.7,0.4,98.8,1.28662109375,0.736328125,0.3544921875,450.003,34.0,33426321408,30172344320,9.7,8589930496,8589930496,0.0,1738132480,169780224,2584721,1256481
0.6,0.3,99.1,1.18310546875,0.7236328125,0.3525390625,450.00075,34.0,33426321408,30161928192,9.8,8589930496,8589930496,0.0,1738132480,169796608,2585149,1259328
0.8,0.4,98.9,1.18310546875,0.7236328125,0.3525390625,500.0895,33.0,33426321408,30159654912,9.8,8589930496,8589930496,0.0,1738132480,169796608,2585757,1262276
1.1,0.4,98.5,1.087890625,0.71142578125,0.3505859375,576.663875,33.0,33426321408,30155726848,9.8,8589930496,8589930496,0.0,1738132480,169821184,2586455,1265636
2.3,1.4,96.1,1.00048828125,0.69921875,0.3486328125,800.018,33.0,33426321408,30158520320,9.8,8589930496,8589930496,0.0,1738132480,169841664,2587031,1268924
5.8,1.4,92.4,1.00048828125,0.69921875,0.3486328125,712.48225,33.0,33426321408,30197530624,9.7,8589930496,8589930496,0.0,1738132480,169976832,2597563,1278231
5.7,1.0,93.3,0.919921875,0.6875,0.3466796875,462.54112499999997,34.0,33426321408,30178865152,9.7,8589930496,8589930496,0.0,1738132480,169985024,2597855,1281966
0.8,0.3,98.9,0.919921875,0.6875,0.3466796875,400.0,34.0,33426321408,30184443904,9.7,8589930496,8589930496,0.0,1738132480,170034176,2598431,1285061
0.6,0.3,99.1,0.9267578125,0.69287109375,0.3505859375,552.824125,33.0,33426321408,30177005568,9.7,8589930496,8589930496,0.0,1738132480,170034176,2598884,1287638
1.8,1.3,96.7,1.01318359375,0.71484375,0.35986328125,450.00149999999996,33.0,33426321408,30181474304,9.7,8589930496,8589930496,0.0,1738132480,170091520,2599312,1290482
1.5,0.3,98.1,1.01318359375,0.71484375,0.35986328125,462.500625,33.0,33426321408,30173483008,9.7,8589930496,8589930496,0.0,1738132480,170234880,2599858,1293279
0.6,0.3,99.0,0.931640625,0.70263671875,0.35791015625,774.9901249999999,33.0,33426321408,30171672576,9.7,8589930496,8589930496,0.0,1738132480,170300416,2600084,1295727
1.0,1.0,98.0,0.931640625,0.70263671875,0.35791015625,837.52325,33.0,33426321408,30175309824,9.7,8589930496,8589930496,0.0,1738132480,170300416,2600574,1298700
0.6,0.3,99.0,0.85693359375,0.69091796875,0.35595703125,525.01075,33.0,33426321408,30168780800,9.7,8589930496,8589930496,0.0,1738132480,170357760,2603078,1302953
1.4,0.5,98.1,0.94873046875,0.712890625,0.365234375,600.050375,33.0,33426321408,30158299136,9.8,8589930496,8589930496,0.0,1738132480,170365952,2603669,1306020
1.1,0.6,98.1,0.94873046875,0.712890625,0.365234375,450.0065,33.0,33426321408,30147325952,9.8,8589930496,8589930496,0.0,1738132480,170394624,2604093,1308864
0.8,0.4,98.7,0.87255859375,0.70068359375,0.36279296875,450.00075,33.0,33426321408,30137032704,9.8,8589930496,8589930496,0.0,1738132480,170406912,2604740,1311960
1.5,1.3,97.1,0.80224609375,0.68896484375,0.36083984375,518.307,34.0,33426321408,30211891200,9.6,8589930496,8589930496,0.0,1738132480,170456064,2605052,1314522
0.8,0.3,99.0,0.80224609375,0.68896484375,0.36083984375,851.8022499999998,33.0,33426321408,30200139776,9.7,8589930496,8589930496,0.0,1738132480,170570752,2605655,1317565
2.6,0.6,96.7,0.73779296875,0.67724609375,0.35888671875,775.106125,33.0,33426321408,30181871616,9.7,8589930496,8589930496,0.0,1738132480,170640384,2606327,1321262
0.8,0.3,99.0,0.73779296875,0.67724609375,0.35888671875,462.50225,33.0,33426321408,30189625344,9.7,8589930496,8589930496,0.0,1738132480,170640384,2606969,1324443
0.6,0.3,99.1,0.83935546875,0.69921875,0.3681640625,650.033625,34.0,33426321408,30193315840,9.7,8589930496,8589930496,0.0,1738132480,170701824,2607479,1327515
2.1,1.5,96.1,0.77197265625,0.6875,0.36572265625,837.532375,33.0,33426321408,30193111040,9.7,8589930496,8589930496,0.0,1738132480,170894336,2608437,1331182
1.0,0.3,98.7,0.77197265625,0.6875,0.36572265625,462.507,33.0,33426321408,30175072256,9.7,8589930496,8589930496,0.0,1738132480,170894336,2608663,1333630
1.1,0.3,98.6,0.7099609375,0.67578125,0.36328125,450.001375,33.0,33426321408,30171099136,9.7,8589930496,8589930496,0.0,1738132480,171037696,2609153,1336603
0.8,0.1,99.1,0.7099609375,0.67578125,0.36328125,774.951125,33.0,33426321408,30152273920,9.8,8589930496,8589930496,0.0,1738132480,171037696,2609434,1339051
0.6,0.3,99.0,0.65283203125,0.66455078125,0.361328125,462.501375,33.0,33426321408,30217318400,9.6,8589930496,8589930496,0.0,1738132480,171062272,2609726,1341670
2.1,1.4,96.4,0.60009765625,0.6533203125,0.359375,500.01975000000004,33.0,33426321408,30235353088,9.5,8589930496,8589930496,0.0,1738132480,171107328,2610150,1344513
0.6,0.3,99.1,0.60009765625,0.6533203125,0.359375,400.0,32.0,33426321408,30214717440,9.6,8589930496,8589930496,0.0,1738132480,171111424,2610442,1347171
1.3,0.4,98.1,0.79248046875,0.6923828125,0.3740234375,600.0225,33.0,33426321408,30217281536,9.6,8589930496,8589930496,0.0,1738132480,171275264,2611068,1350213
1.3,0.4,98.4,0.72900390625,0.6806640625,0.37158203125,400.0,34.0,33426321408,30221328384,9.6,8589930496,8589930496,0.0,1738132480,171275264,2611364,1352988
1.1,0.1,98.6,0.72900390625,0.6806640625,0.37158203125,449.999625,33.0,33426321408,30215835648,9.6,8589930496,8589930496,0.0,1738132480,171336704,2611789,1355831
1.8,1.4,96.9,0.67041015625,0.6689453125,0.369140625,809.9964999999999,34.0,33426321408,30198489088,9.7,8589930496,8589930496,0.0,1738136576,171336704,2612136,1359225
0.6,0.3,99.0,0.67041015625,0.6689453125,0.369140625,525.00275,33.0,33426321408,30202179584,9.6,8589930496,8589930496,0.0,1738136576,171389952,2614924,1363571
0.8,0.4,98.9,0.697265625,0.6748046875,0.37255859375,450.00075,33.0,33426321408,30184566784,9.7,8589930496,8589930496,0.0,1738136576,171389952,2615217,1366347
1.2,0.4,98.1,0.64111328125,0.66357421875,0.3701171875,550.0255,33.0,33426321408,30196752384,9.7,8589930496,8589930496,0.0,1738136576,171410432,2615869,1369211
1.0,0.4,98.5,0.64111328125,0.66357421875,0.3701171875,454.87825,34.0,33426321408,30184935424,9.7,8589930496,8589930496,0.0,1738136576,171410432,2616229,1372081
2.0,1.4,96.5,0.669921875,0.66943359375,0.37353515625,500.00725,34.0,33426321408,30186557440,9.7,8589930496,8589930496,0.0,1738136576,171426816,2616567,1374672
1.4,0.8,97.9,0.669921875,0.66943359375,0.37353515625,900.062375,34.0,33426321408,30180732928,9.7,8589930496,8589930496,0.0,1738136576,171435008,2616947,1377355
6.7,2.0,91.0,0.77685546875,0.69189453125,0.38232421875,600.013375,34.0,33426321408,30154211328,9.8,8589930496,8589930496,0.0,1738136576,171533312,2617877,1381039
17.4,3.8,78.6,0.794921875,0.697265625,0.3857421875,800.093125,35.0,33426321408,30116970496,9.9,8589930496,8589930496,0.0,1738136576,171533312,2618375,1384011
6.4,1.5,91.8,0.794921875,0.697265625,0.3857421875,497.837875,34.0,33426321408,30228316160,9.6,8589930496,8589930496,0.0,1738136576,171713536,2618875,1387178
0.3,0.3,99.4,0.8115234375,0.70263671875,0.38916015625,600.035875,33.0,33426321408,30243598336,9.5,8589930496,8589930496,0.0,1738136576,171713536,2619368,1390151
0.4,0.1,99.5,0.74609375,0.69091796875,0.38671875,637.616625,33.0,33426321408,30217158656,9.6,8589930496,8589930496,0.0,1738136576,171926528,2619795,1392797
0.1,0.1,99.6,0.74609375,0.69091796875,0.38671875,450.0005,33.0,33426321408,30199091200,9.7,8589930496,8589930496,0.0,1738136576,171979776,2620095,1395572
0.6,0.4,98.9,0.68603515625,0.67919921875,0.38427734375,1166.1544999999999,34.0,33426321408,30222868480,9.6,8589930496,8589930496,0.0,1738136576,171979776,2620523,1398260
8.2,2.2,89.1,0.68603515625,0.67919921875,0.38427734375,450.00425,33.0,33426321408,30206300160,9.6,8589930496,8589930496,0.0,1738136576,172033024,2620861,1401105
6.1,1.4,92.3,0.87158203125,0.7177734375,0.3984375,600.0381249999999,34.0,33426321408,30207451136,9.6,8589930496,8589930496,0.0,1738136576,172033024,2621395,1404043
5.8,1.9,92.1,0.8017578125,0.70556640625,0.39599609375,400.0,34.0,33426321408,30193455104,9.7,8589930496,8589930496,0.0,1738136576,172045312,2621812,1406714
13.5,3.7,82.5,0.8017578125,0.70556640625,0.39599609375,800.0136250000002,34.0,33426321408,30192832512,9.7,8589930496,8589930496,0.0,1738136576,172180480,2622241,1409558
4.9,1.9,92.8,0.89794921875,0.7275390625,0.40478515625,750.1027499999999,34.0,33426321408,30179323904,9.7,8589930496,8589930496,0.0,1738136576,172180480,2623081,1412719
1.0,0.3,98.7,0.89794921875,0.7275390625,0.40478515625,500.004,34.0,33426321408,30165983232,9.8,8589930496,8589930496,0.0,1738136576,172229632,2623516,1415563
0.1,1.3,98.6,1.06640625,0.765625,0.4189453125,650.02225,34.0,33426321408,30124482560,9.9,8589930496,8589930496,0.0,1738178560,172594176,2623814,1418140
0.3,1.5,98.0,0.98095703125,0.75244140625,0.41650390625,587.1581249999999,34.0,33426321408,30184734720,9.7,8589930496,8589930496,0.0,1738178560,172647424,2626439,1422677
0.3,1.4,98.2,0.98095703125,0.75244140625,0.41650390625,587.506125,34.0,33426321408,30189662208,9.7,8589930496,8589930496,0.0,1738178560,172647424,2626737,1425255
0.5,1.5,97.9,0.90234375,0.73974609375,0.4140625,550.009625,35.0,33426321408,30163832832,9.8,8589930496,8589930496,0.0,1738178560,172663808,2627324,1428224
0.3,1.4,98.4,0.91064453125,0.744140625,0.41748046875,650.03275,33.0,33426321408,30166061056,9.8,8589930496,8589930496,0.0,1738178560,172663808,2627825,1431200
1.3,1.9,96.6,0.91064453125,0.744140625,0.41748046875,523.71825,34.0,33426321408,30133424128,9.9,8589930496,8589930496,0.0,1738178560,172696576,2628058,1433675
0.1,1.3,98.6,0.91796875,0.74853515625,0.4208984375,525.004875,34.0,33426321408,30115827712,9.9,8589930496,8589930496,0.0,1738178560,172696576,2628489,1436754
4.1,2.4,93.4,0.91796875,0.74853515625,0.4208984375,750.04,34.0,33426321408,30135529472,9.8,8589930496,8589930496,0.0,1738178560,172741632,2628920,1439609
0.1,0.1,99.7,0.9248046875,0.7529296875,0.42431640625,400.0,34.0,33426321408,30130163712,9.9,8589930496,8589930496,0.0,1738988544,172741632,2629261,1442455
0.2,0.1,99.4,0.8505859375,0.740234375,0.421875,500.00575,34.0,33426321408,30134841344,9.8,8589930496,8589930496,0.0,1738988544,172889088,2629655,1444904
1.1,0.7,98.0,0.8505859375,0.740234375,0.421875,462.50262499999997,34.0,33426321408,30179844096,9.7,8589930496,8589930496,0.0,1738988544,174707712,2629954,1447505
