cpu_user,cpu_system,cpu_idle,loadavg_1min,loadavg_5min,loadavg_15min,cpu_freq,cpu_temp,mem_total,mem_free,mem_used_pct,swap_total,swap_free,swap_used_pct,disk_read,disk_write,network_rx,network_tx
6.3,2.6,90.9,0.9716796875,1.34814453125,1.48583984375,800.1246250000002,43.0,33426329600,28261752832,15.5,8589930496,8589930496,0.0,3405347840,1996379136,832440205,27808702
5.8,3.0,91.0,0.8935546875,1.32568359375,1.4775390625,800.037625,43.0,33426329600,28281913344,15.4,8589930496,8589930496,0.0,3405347840,1996919808,832447592,27816361
4.8,2.0,93.0,0.8935546875,1.32568359375,1.4775390625,799.942,43.0,33426329600,28312821760,15.3,8589930496,8589930496,0.0,3405347840,1996923904,832450019,27823705
5.4,2.2,92.4,0.90234375,1.31982421875,1.474609375,750.190375,43.0,33426329600,28311228416,15.3,8589930496,8589930496,0.0,3405347840,2000012288,832474702,27828312
5.7,2.4,91.9,0.91064453125,1.314453125,1.4716796875,799.744625,43.0,33426329600,28303511552,15.3,8589930496,8589930496,0.0,3405347840,2000028672,833524738,27855527
5.0,2.0,93.0,0.91064453125,1.314453125,1.4716796875,800.1105000000001,42.0,33426329600,28305477632,15.3,8589930496,8589930496,0.0,3405347840,2000503808,833525870,27861846
4.6,2.0,93.3,0.83740234375,1.29248046875,1.46337890625,800.1605000000001,43.0,33426329600,28305235968,15.3,8589930496,8589930496,0.0,3405347840,2000507904,833532368,27866046
7.4,2.5,89.7,0.83740234375,1.29248046875,1.46337890625,800.1612499999999,43.0,33426329600,28280909824,15.4,8589930496,8589930496,0.0,3405347840,2001359872,834655064,27901917
5.4,2.4,92.1,0.9306640625,1.3046875,1.46630859375,800.0678749999998,43.0,33426329600,28272402432,15.4,8589930496,8589930496,0.0,3405347840,2001363968,834661518,27908220
5.5,2.9,91.6,0.85595703125,1.28271484375,1.4580078125,750.169,43.0,33426329600,28285878272,15.4,8589930496,8589930496,0.0,3405347840,2001601536,834662736,27911530
5.8,2.8,91.3,0.85595703125,1.28271484375,1.4580078125,799.9457500000001,42.0,33426329600,28282880000,15.4,8589930496,8589930496,0.0,3405347840,2008052736,835694569,27934229
6.2,2.7,91.2,0.787109375,1.26123046875,1.44970703125,800.0397499999999,42.0,33426329600,28283863040,15.4,8589930496,8589930496,0.0,3405347840,2008421376,835696728,27940619
5.9,2.4,91.3,0.80419921875,1.2568359375,1.447265625,750.0317500000001,42.0,33426329600,28296146944,15.3,8589930496,8589930496,0.0,3405347840,2008519680,835700347,27944121
5.8,2.7,91.0,0.80419921875,1.2568359375,1.447265625,800.0746250000001,43.0,33426329600,28305784832,15.3,8589930496,8589930496,0.0,3405347840,2008519680,836776374,27968233
5.3,2.7,91.6,0.73974609375,1.23583984375,1.439453125,800.152375,43.0,33426329600,28300242944,15.3,8589930496,8589930496,0.0,3405347840,2008605696,836778918,27973430
